SYMBOL	FC
Pdlim2	1.525603768
Ugt1a2	1.525524737
4930433N12Rik	1.524206661
Tmem45a2	1.520544087
Col5a2	1.51977907
Fam166b	1.517059158
A230107N01Rik	1.513898604
Dhcr24	1.513450892
Mak	1.512911752
Chil5	1.50883405
Klhl31	1.506940265
Dnase1l2	1.505490082
Dnah7a	1.505431534
H2bc14	1.505090482
Ifit1	1.504158091
Mcub	1.503292568
Fam221a	1.503150302
Hes6	1.498087948
Mir24-2	1.497800824
Vsnl1	1.497185672
Mx2	1.495191776
Zfp960	1.494972123
Amhr2	1.494679022
Kif19a	1.492921414
Ccdc9b	1.49254655
Gm17767	1.492506424
Gstm7	1.491743604
0610040B10Rik	1.490940163
Enox1	1.488307011
Adamts1	1.486968637
Adcy10	1.485542611
Agfg2	1.485514928
Lncenc1	1.484903273
Gm5460	1.483776221
Sema3e	1.483515422
Egr1	1.481895241
Nacad	1.480480901
Nos2	1.479960312
Hoxd8	1.478793439
9530052E02Rik	1.475172653
Gm10687	1.473910349
Pnoc	1.472619794
Hmgcs1	1.4717022
Aldh3b1	1.471354407
4930578M01Rik	1.468967781
Zfp879	1.468441715
Ybey	1.468127748
Lsp1	1.460989327
Exph5	1.455070467
4933432I09Rik	1.454976682
Hoxd9	1.453354333
Bag4	1.451794008
9530026P05Rik	1.451194766
Mir378b	1.450678419
Shisa4	1.450297654
S1pr4	1.449129279
Ttll1	1.446753361
Pacrg	1.445774357
Krt32	1.44534222
Unc13d	1.445005259
Meltf	1.444805938
F830208F22Rik	1.442354471
Vmn2r57	1.441871592
Rarb	1.440490196
Nudt16	1.436026786
1700086L19Rik	1.436005775
Sfta2	1.435726714
Pcdha8	1.435479827
2610507I01Rik	1.434860651
Mill1	1.433654627
Hes7	1.433166513
Cxcr6	1.433135853
Gm2518	1.43150758
Dnajb13	1.429588871
Krt31	1.42738058
Dkk3	1.427222788
Krt84	1.424156234
Scn9a	1.423354368
Pthlh	1.421113642
Tsc22d1	1.420332625
Gm21082	1.41941808
Ttyh2	1.414244914
Naip6	1.4119342
AI987944	1.411698804
Glyctk	1.410502155
Tmem89	1.408843057
Gab3	1.407734138
NA	1.407318011
Plxdc1	1.406519158
Fdft1	1.404148015
Ifnlr1	1.400928724
8430436N08Rik	1.399719384
E330033B04Rik	1.396022946
Tor4a	1.39469641
Cdrt4	1.393939247
Gm12863	1.393482217
Dst	1.393363639
Glt8d2	1.393211872
1700022I11Rik	1.393135891
Gm12271	1.392895342
Zfp113	1.391467598
Bicdl2	1.39064517
Rem1	1.39059784
Ccr10	1.390520541
Tekt2	1.38669088
Slurp2	1.385721331
Mybpc2	1.384475084
Sprn	1.381399735
Selplg	1.381050989
Gsc	1.378879021
BC028528	1.377890839
2900041M22Rik	1.377044216
A230052G05Rik	1.376146866
Tsnaxip1	1.374093664
NA	1.373332481
Gipc3	1.372843903
Prune2	1.372493275
Frmd6	1.369055354
Zfp248	1.368894476
Stmn4	1.36852638
Krtap17-1	1.367829643
1700007E05Rik	1.367738354
Rph3al	1.367379287
Cercam	1.365577347
Gm3604	1.363258376
Mturn	1.362962478
Wdr95	1.362351681
Zfp521	1.36073234
Lhfpl4	1.360184931
Dgka	1.359936574
H1f1	1.35939777
Prrt1	1.358768405
Rtp3	1.358637721
Ppp1r12a	1.357916716
Tcaf3	1.356556296
S100a4	1.355425775
9330159M07Rik	1.355170439
Slc27a5	1.354456602
Sit1	1.353513694
Ace2	1.352303517
NA	1.351476512
Srrm4	1.350556873
Celsr1	1.347726457
Dsg3	1.346929238
Lrp2bp	1.346080074
Fgf15	1.344056353
Gm4544	1.343874809
Arhgef28	1.342950268
Izumo4	1.342593405
Slit3	1.341835181
4933422A05Rik	1.341402706
AF357359	1.341244874
C230013L11Rik	1.340352636
Smc1b	1.340093089
4930405A21Rik	1.339142866
H3c15	1.337545504
Teddm2	1.336852373
Gm16144	1.336229173
Jph3	1.336077859
Dnah11	1.335497233
Nkain3	1.333767166
Ogn	1.332544273
Snph	1.331544208
Catsper4	1.328452321
NA	1.327940808
4831440E17Rik	1.327004783
NA	1.32698597
Arhgef18	1.326893863
Tmco6	1.326204589
Kcnq5	1.325640304
Ccdc116	1.325071392
NA	1.323953364
Ttc36	1.323848114
Zc2hc1a	1.323505673
Tafa3	1.323299175
Trim10	1.322403551
Inka2	1.322142113
Zfp467	1.320826286
Piezo2	1.320264265
Pf4	1.319356544
Col10a1	1.317867416
Zfp429	1.316909693
1700096J18Rik	1.31663497
Gm19401	1.313615828
Gm19605	1.311151765
C1ql3	1.311017946
Irf4	1.30694863
Cd59a	1.30586047
Scn2a	1.303683962
Ryr2	1.303461949
Rab3d	1.303146304
Krt222	1.302669343
6330415G19Rik	1.301188872
Gm1720	1.300017019
Adamtsl5	1.299477434
Zfp940	1.298756778
Exd1	1.297555844
Daam2	1.296582057
Jam2	1.293706895
Zfp273	1.292131237
Wscd2	1.291961663
Mmp25	1.291852471
Btnl9	1.291281911
2310030G06Rik	1.28675368
Pygl	1.285224375
Gpat2	1.285117753
E230016K23Rik	1.282955204
Gm20014	1.28285427
Mansc4	1.282123962
Clec2d	1.281186232
Trpv6	1.280425604
Vim	1.280423284
Nrgn	1.279238948
Gimap1	1.278590835
Arhgap1	1.278513858
Gm5144	1.278083782
Klf8	1.278021859
Gm4787	1.277760553
1700003E16Rik	1.277019254
Prkcg	1.276873157
Kif9	1.275852783
Osgin2	1.275253157
Gm17388	1.273858366
Gm12002	1.273023407
Xkr4	1.272822394
Fmo5	1.271311566
Trp53inp1	1.270784342
Npas4	1.26878306
mt-Rnr2	1.26836684
Ppfia3	1.265681665
Nhsl2	1.26540177
NA	1.264585333
Mall	1.264314584
Abcb11	1.263754951
1300017J02Rik	1.263744406
Zfp979	1.262739394
Lims2	1.26181746
Nudt7	1.25880792
Ldlr	1.256091763
Acvrl1	1.255185443
Maneal	1.25382915
Krt75	1.252791079
A230083G16Rik	1.252436512
Fam131b	1.251973235
Nsdhl	1.249787885
Timp4	1.249057401
Usp18	1.248485009
Gm6377	1.246509734
Klc3	1.242655533
Nyap1	1.241803559
Nox4	1.241324497
Arhgef37	1.241288676
Gna15	1.23957561
Sema4a	1.23635964
Ltbp1	1.233460983
Insig1	1.232932842
Actbl2	1.232301948
Otogl	1.229043091
Lrfn3	1.226927713
Artn	1.226696991
Sorbs2os	1.22547122
4932438H23Rik	1.224795336
Cd59b	1.223151419
Zfp790	1.222489924
Fscn3	1.222372315
Zfp994	1.221844239
Fcgr1	1.219913841
Meox1	1.219495012
Zfp738	1.218439405
Hmgcr	1.213464244
Bbs1	1.213249102
Marf1	1.21323787
Rims1	1.212909573
Prelp	1.209318947
Map10	1.208796986
Gm12250	1.207644377
Tnfsf13os	1.206272241
F2rl1	1.2057923
Mtm1	1.204483807
Syne2	1.204481858
C920021L13Rik	1.203829277
Rab3b	1.203711791
Zfp442	1.203621813
A830082N09Rik	1.202178929
Clca2	1.201578583
Zfp975	1.199250237
Gm960	1.198769349
Scube3	1.198350871
Lgals2	1.197639603
Cox4i2	1.196470646
Ptpn13	1.194667907
Nat8f6	1.193805178
Ushbp1	1.19323526
Iqgap2	1.193120877
Lss	1.192211384
3110070M22Rik	1.191129661
Slc47a2	1.190870534
Gm10844	1.190641894
Mfsd4b3-ps	1.189485981
Coro1c	1.189388181
AU022754	1.189226539
L3mbtl4	1.189052637
Scx	1.188957353
A930024E05Rik	1.188502438
Mmab	1.18835905
Mirlet7b	1.188291409
P2ry10b	1.188078771
Mvk	1.18797444
Ttll10	1.187666491
9130023H24Rik	1.186084848
4930562A09Rik	1.185683816
NA	1.185428538
Fos	1.184568541
Cdc42bpg	1.184308521
Zfp825	1.183625796
Gm13290	1.18313987
Ddah1	1.182503456
Snora62	1.18077293
Slc6a4	1.179755405
1110046J04Rik	1.179472888
Fbxo32	1.178459853
Rapgef4	1.177261826
Loxl2	1.176073518
Gm11149	1.175505959
Zfp408	1.175398534
Tal2	1.175336549
Det1	1.174860202
Hgd	1.17457724
Txnl4b	1.173937475
Gm6866	1.173614549
Ackr2	1.173308411
Cracr2a	1.172499664
1700071M16Rik	1.172386326
Rps6ka2	1.171557859
Unc79	1.171115973
Gm4755	1.17049996
Ciita	1.169739814
Ppm1k	1.169485798
Fbxl16	1.16826342
1110028F18Rik	1.167813231
Rasgrp2	1.166948413
Zfp354a	1.166840359
Rai2	1.166780001
Kif12	1.166737875
Slc24a3	1.16503905
Hkdc1	1.164943407
Slc22a13	1.164556841
Zfp454	1.16359977
Kdr	1.162583344
Dbndd2	1.162565452
Klb	1.162473227
Deptor	1.162205407
Slc22a2	1.16211189
Hist1h2ao	1.161726156
Zfp786	1.161628318
Zfp967	1.161487145
Acss3	1.161447761
Scrn1	1.161315728
Zscan10	1.161208515
Gm12996	1.160761339
Jph2	1.160754218
4732416N19Rik	1.16059176
Sema3f	1.160541957
Chit1	1.160236191
2600006K01Rik	1.160006852
Zfp458	1.159992647
Gm19537	1.159855046
Zbtb4	1.159833694
Sftpc	1.159714584
Optc	1.159341405
Pcdha10	1.15875008
Kcnf1	1.158326481
Cavin1	1.157851585
Mapt	1.157411572
Slc35d2	1.157252865
Ptpru	1.15675721
Ifi27l2a	1.156448228
Khdc1b	1.155963411
D030047H15Rik	1.155508596
Khdc1a	1.155401919
Spsb2	1.154791235
Atrnl1	1.15469337
Tstd3	1.154298928
Adamts5	1.154125591
Arhgap15	1.153385025
Dnah7b	1.152313046
Zfp438	1.152284222
Zfp93	1.152065243
Lrrd1	1.151346239
Zfp92	1.151205263
Gm10493	1.150425786
Cmya5	1.150383939
Mir124-2hg	1.149261287
Olfr287	1.148833772
Gm20300	1.14882226
Arhgef10	1.147539901
Uaca	1.14739451
Zscan26	1.147152449
Mcam	1.146521439
D730002M21Rik	1.146430038
4933405D12Rik	1.146145695
4930426I24Rik	1.146139399
Lmod1	1.145105293
Rp2	1.144859579
Gm19938	1.144706004
Zfp658	1.143436897
Capn12	1.143399006
Osr1	1.142715017
Zfp30	1.141615622
S100a11-ps	1.141068983
Samd5	1.139908973
Zfp426	1.139369629
Fgf8	1.13925913
Tceanc	1.139202824
Ffar2	1.138393938
AI182371	1.137760096
Gm10419	1.137470923
Zfp189	1.137387928
Atp12a	1.134679851
Platr26	1.134610714
Gm9767	1.134516087
Gm10471	1.134286377
Rasgrp1	1.134269669
NA	1.134200336
Pdzd9	1.134024426
Foxh1	1.133978886
Zfp773	1.133523168
Emp2	1.132952421
Scgb1b30	1.132532357
Slc36a2	1.132385261
Kcnrg	1.132010989
Gm10416	1.131993459
Pld6	1.129910295
H2bc9	1.128897745
NA	1.128235162
Zfp936	1.127946281
NA	1.127924944
Mir106b	1.127695692
Oas3	1.127626553
Gm10190	1.127619991
Apoh	1.127550573
Plpp7	1.127454886
Magix	1.127222506
Fat4	1.126988985
Tcerg1l	1.126733217
Ccdc146	1.126493121
Nrn1	1.126298422
Gm21451	1.126275678
Ccdc103	1.126145984
Slc1a6	1.124531463
Zfp169	1.124505836
Dleu2	1.124464508
Gm19344	1.124378867
Slc25a21	1.124326304
Chgb	1.123931827
Skap1	1.123796446
Cavin2	1.12367253
Wdr47	1.122033373
NA	1.121286032
Plcb1	1.121119673
Rlbp1	1.120612066
Amy1	1.120367494
Spata45	1.11957436
Samd4	1.11951227
Tcp11	1.119319891
Gm12992	1.119319127
Ddah2	1.118885894
Ppp2r3a	1.118681602
Rgma	1.117517775
Dand5	1.116237216
Ces1d	1.115511466
BB283400	1.115427061
Insl6	1.115302005
Unc5cl	1.113511584
Tmem81	1.112961762
4632415L05Rik	1.112315313
Nr4a2	1.112152566
Peg3	1.11185586
E030042O20Rik	1.111706884
Osbp2	1.111590049
Anxa2	1.111202275
Galnt2	1.111098105
Lzts1	1.110881773
4930550C14Rik	1.109194167
9030612E09Rik	1.108832986
Fosb	1.108459664
Zfp780b	1.108245925
Serpinb10	1.107192996
S1pr5	1.107080714
Asb2	1.106905771
A930007A09Rik	1.10513617
Zfp60	1.105119519
Kantr	1.104570572
Fam171a2	1.103466731
Sapcd1	1.102171058
Hpca	1.101614111
Creb3l4	1.101419799
1110017D15Rik	1.101385237
Mar-04	1.101333958
Ccdc148	1.100988477
Gabrb3	1.10063119
NA	1.100473838
Epb41l4a	1.100221879
Ccl27b	1.099416085
L1td1	1.097726208
D730003I15Rik	1.097494896
Podnl1	1.097252641
Gm10510	1.09697409
Tmem74bos	1.09697409
Srrm4os	1.096943906
Caly	1.095930215
Hrh2	1.095928631
NA	1.095928631
C630004L07Rik	1.09591241
Serpinb5	1.095513364
Gm10742	1.094446666
Gsta3	1.094364032
Traf5	1.094141908
Gm3510	1.093603088
Ppp1r12b	1.093105971
Plekhf1	1.092289403
Gm4951	1.09211945
Ccl28	1.091300501
Gm11578	1.090930409
Plag1	1.090755619
F2rl3	1.090212885
H2bc4	1.088861684
Col17a1	1.08846754
Ablim1	1.088337336
Ankrd2	1.088198744
Myo7b	1.087983699
Mir193a	1.087832819
Cnr2	1.087797559
Iqca	1.087625908
C130083M11Rik	1.087581036
Csmd1	1.087233093
Acot11	1.087032705
Proz	1.086828991
Rubcn	1.085441255
Gm13277	1.085391535
Zfp296	1.084719757
Cdkl1	1.084111286
Nabp1	1.083578861
AW011738	1.083284485
4930511M06Rik	1.082070006
Nr3c2	1.082019377
Parp4	1.081650287
Zbtb42	1.080246243
Gli1	1.080223438
Pcyt2	1.08009379
Rtbdn	1.079140228
4930455H04Rik	1.079043168
5730596B20Rik	1.079043168
Gm21123	1.079043168
Hoxb9	1.078782757
Ankar	1.078241871
Alpi	1.078241076
Rgs13	1.078241076
Gm19549	1.078241076
Zdhhc22	1.078231283
Gm10616	1.078091906
Mfsd6	1.076886335
4930563E22Rik	1.076260024
Fbxo41	1.076224557
NA	1.075579068
Znfx1	1.075492659
1700063O14Rik	1.07440235
Sh2d7	1.074366862
Rit1	1.074052074
Mpv17l	1.073807837
Catsper3	1.073548393
Rpa1	1.073323513
Mfsd7a	1.072772018
Prr19	1.069514725
Oplah	1.069389015
Zfp74	1.069303778
Arid3c	1.068647801
1700018B08Rik	1.068416996
Sgca	1.068107309
Hoxc9	1.06743083
Mir26a-1	1.066465276
Lexm	1.066344942
Nlrp1b	1.066334306
Vmn2r-ps54	1.066255363
Armh1	1.065789704
Tssk3	1.065522145
Gm3230	1.065045606
Emp1	1.064863739
Rad51d	1.064617875
Tppp	1.064428201
Spata2l	1.064024509
Smim1	1.063095464
Hoxa4	1.062784763
Dbx2	1.062526901
A530016L24Rik	1.06202996
Zfp719	1.06161459
Thy1	1.061565887
NA	1.061334539
Rax	1.061054817
St3gal2	1.061037593
4933417A18Rik	1.060983943
Pdcl2	1.060983943
Tspan17	1.060911373
Zfp46	1.060626113
Eif1-ps3	1.060429015
E230015B07Rik	1.060428338
Hs3st5	1.060428178
Gm6818	1.060417535
Ssbp2	1.060071977
Odf3b	1.059198098
1700007P06Rik	1.058728901
Gcnt7	1.058713324
4930592I03Rik	1.058483819
Flt4	1.05748098
Rgs3	1.057125822
Stk38l	1.056696483
Nlrc4	1.056345792
Fads2b	1.055577248
Impg2	1.055315787
Ablim2	1.055280757
NA	1.055180465
Sertad3	1.05501356
Tob1	1.054906244
Slc45a1	1.054703956
Thrb	1.05467981
Mettl21c	1.054598596
Hes2	1.054571947
NA	1.05394832
Kcnma1	1.05292009
Nod1	1.052174489
Kcnip1	1.052026287
4833411C07Rik	1.051859424
Aicda	1.051783075
Madcam1	1.051736224
Armc12	1.050862093
Gm2921	1.050764401
Ninj2	1.050454533
Gm13884	1.05033477
Ifit1bl1	1.049396364
Akap5	1.049130719
Spatc1l	1.048925772
Gm2004	1.048203315
Zfp810	1.04806422
Lefty1	1.04752203
Mt3	1.047293123
Wee2	1.046147314
Tmem72	1.046114105
Olfr212	1.046033286
Myom3	1.045872833
Il17re	1.045802254
Serpinb6c	1.044701421
Oas2	1.04460094
Lgi3	1.044513881
Klhl24	1.044374745
Smim38	1.044355422
Mfng	1.044296942
Acan	1.043988112
Dlg3	1.04362913
2810402E24Rik	1.043515623
1700001C19Rik	1.043500686
Gsdma	1.043370632
1700001J03Rik	1.042749478
Gsdmc2	1.041268683
Adgrf4	1.041205339
Mylpf	1.041197688
Smpd5	1.04118551
Pcnx2	1.041063712
Dusp10	1.040925609
Rnase10	1.040794677
Gm20100	1.040399868
Opn1mw	1.040319763
Snorc	1.040316795
Pcp4l1	1.040231844
D830014E11Rik	1.03889495
Zfp874a	1.038495876
Mok	1.038350397
Tulp1	1.03826148
Egfros	1.036678069
Acrv1	1.036191725
Gm6337	1.035650661
Rnu1a1	1.035632093
Gm2619	1.035412963
Vsig2	1.035354386
NA	1.034891601
Ppp1r3b	1.034827742
Mkrn2os	1.034800785
Cavin3	1.034793106
Tm4sf1	1.034677509
Adgra3	1.034661388
Gm20266	1.03439876
Tmem254c	1.034324592
Egfl8	1.034312621
Flnb	1.034067579
Map3k21	1.03387788
Ppp2r2c	1.033759731
Crebl2	1.032685567
Gm17315	1.032238873
Tusc2	1.032086907
Ppef1	1.032000445
Gm15998	1.031919206
Hpse	1.031911212
Amn1	1.031804281
Snora19	1.031618253
Zfp418	1.031394516
Gm11837	1.031205975
Thap6	1.031147303
Myh2	1.031008898
Scd1	1.030565996
Olfr921	1.030406739
AAdacl4fm3	1.030207792
Tmem254a	1.030168604
1700122E12Rik	1.030107533
Erich3	1.029960023
Zfp804b	1.02924224
Nxpe2	1.029207238
Gm12247	1.028571607
Gsdmc4	1.027904478
Lin7a	1.027592589
Zfp292	1.026948873
4933413J09Rik	1.026744356
Snx32	1.026434349
Rarres2	1.026179401
Fam219aos	1.02614675
Prss41	1.025989858
Fbxo2	1.025972057
Cort	1.025420775
NA	1.024480502
Lipo4	1.024006544
Ppl	1.023966727
Olfr1393	1.023648772
Klf4	1.023327357
Albfm1	1.022742783
Fam227a	1.022697099
2900009J06Rik	1.022564385
Phxr1	1.022542574
Rgsl1	1.022195407
Syne1	1.021431407
Triobp	1.021220685
Gm15328	1.020611778
Ehd2	1.020577598
4930579D07Rik	1.019894142
Serpinf2	1.019530922
Gm17508	1.019410077
Efcab1	1.019404155
4930431P03Rik	1.019135216
Gm973	1.018651072
Pkia	1.018285478
Gm13272	1.017991715
Irf1	1.017279757
Bcas3os1	1.016855922
Tshr	1.016848668
Ssxb9	1.016254017
Nme5	1.015737719
Rinl	1.015453894
Mepce	1.014988399
NA	1.014897104
Gm15821	1.014465558
Nat8f4	1.014003818
Pik3cd	1.013592774
Milr1	1.012815794
Zfp449	1.012068182
Slc51a	1.011980728
Fam170b	1.01179092
Cacnb3	1.011267403
Zfp109	1.01077049
1700025N23Rik	1.01050875
Ccdc92b	1.010031631
Trim45	1.009622469
Zbtb8a	1.009160179
Zfp383	1.008391259
Trim21	1.008379201
Armcx1	1.007055802
Gm13749	1.007022731
Elmo1	1.006556605
Lrguk	1.006344571
Gm6897	1.006269742
Gm19688	1.006183537
Ccdc112	1.005631716
Syt11	1.005618904
Mir365-2	1.005613535
Mir421	1.005013489
Pros1	1.004868002
Gm128	1.004850421
1700125H20Rik	1.004244122
Slc30a10	1.004139289
Alpl	1.004022394
Gcc1	1.003480454
Vangl1	1.003277628
1700016G22Rik	1.003163233
Morn2	1.00262845
Mmp28	1.002509846
Amh	1.002441262
Sacs	1.002410059
Ttc26	1.002288839
Ston1	1.00220189
Wnt9a	1.002138051
Zfp953	1.001766651
Dysf	1.000394862
Fmr1os	0.999551825
Gm8526	0.999493539
Cplane2	0.999375477
Zfp791	0.99922455
Krtap28-13	0.999159547
Vmn2r13	0.999159547
Gpr165	0.999159547
NA	0.999156878
Fabp12	0.999156049
Tacstd2	0.998998248
Vmn2r30	0.998362168
Zfp473	0.997681764
Arhgap5	0.997572877
Bloc1s3	0.997383434
Irgm2	0.996296969
Otop1	0.99530346
Tmod4	0.99487156
Clec14a	0.994623271
H3c14	0.993473152
Rtn4rl1	0.993409772
Gm19719	0.993302871
Ranbp3l	0.993030906
Gm10655	0.992958723
Itgb1bp2	0.992908165
H4f16	0.992559522
Tmem151b	0.991966396
Slc9b2	0.991500043
Dnajc6	0.991426544
Zfp870	0.99082444
C77080	0.990708139
Trp53inp2	0.990430084
Snn	0.990294487
Glra4	0.990248485
Aplnr	0.99022552
Lrrn4	0.989894394
Mtss2	0.989447226
Emc9	0.989362911
Spag8	0.989057017
Zfp937	0.988988277
Cyb561d1	0.98880462
Lrp1	0.988632872
Dtna	0.988397331
A830039N20Rik	0.988004527
Klf15	0.98774935
Rem2	0.986398512
Misp	0.985685123
4632411P08Rik	0.985602071
Matn2	0.985531054
Ust	0.985222989
Pdzd7	0.985117836
Ccbe1	0.985076385
Zfp526	0.984218755
Gm20163	0.983932727
Letm2	0.983846375
Syt15	0.983730054
Ces2f	0.983503721
Upk1a	0.983409708
Mcmdc2	0.983101937
Lgi1	0.982670741
Clmp	0.982440466
Kctd12b	0.981665504
Adh4	0.981348339
Acss2os	0.980904101
Yipf7	0.980661375
Prss38	0.980507172
Iqcn	0.980370464
Ermn	0.980262157
Elmod1	0.980262157
Loxl1	0.979949182
Umodl1	0.979860388
Cdc42ep3	0.979846207
Cdh2	0.979346982
Mirlet7d	0.979069885
Gramd1c	0.979035957
Mfsd13b	0.978586934
Kctd4	0.978572066
Eapp	0.978019524
Zfp366	0.977905798
Ceacam10	0.977897754
Fthl17a	0.977800974
Gnat1	0.977614081
Phyhip	0.977329058
Gp5	0.976508512
Fam181a	0.976242925
Phc3	0.975969791
Rab5b	0.975865366
Skor1	0.974737621
Gm4262	0.974557607
Trim34b	0.974400655
Mtrf1	0.973594272
Gng8	0.972852011
Zscan21	0.972358362
Aspn	0.971575045
9130208D14Rik	0.971434777
Mdga1	0.970696609
Airn	0.970347045
Palmd	0.970340936
Mblac2	0.970299187
Crebrf	0.970182363
Egfl7	0.96972078
Rab39	0.968933571
Plekho2	0.96872443
Fbxw17	0.968393569
Tmem169	0.96776695
Dnajb5	0.967662207
Cnst	0.966220985
Kat2b	0.966208205
Cab39l	0.965448759
Tmem62	0.964969363
Alkbh3os1	0.964450791
Coro2b	0.964425965
Igfbp7	0.963174901
Scarf1	0.962848539
Zfp641	0.962162558
Spaca1	0.962056123
Acoxl	0.961938155
Tshb	0.961461727
Slain2	0.96019531
Lynx1	0.960145323
Adrb3	0.959803617
Tns2	0.95905925
Gm14405	0.958684095
Rilpl2	0.958425692
Pitpnm3	0.958350805
Qpct	0.957175983
Dnah7c	0.956884713
Zfp524	0.956743464
Ppargc1a	0.956560739
Ifi44	0.956297861
Dusp26	0.954792949
Stk32a	0.954717823
Ptprd	0.954638476
Klhl3	0.952829105
Trim34a	0.952616617
Dsp	0.951802172
Atp6v0a2	0.951736224
Ppp1r1a	0.951597194
Pbxip1	0.950633953
Rabep1	0.950526375
Gm10344	0.950089074
Filip1	0.949976402
Ier5l	0.949805268
Mir3098	0.949735662
Hk1os	0.949487177
Kank2	0.948843669
Ccdc28a	0.948372529
Arhgap12	0.948092847
Oxct1	0.947290551
Idh1	0.946569629
Clic5	0.946323997
mt-Rnr1	0.946095097
Mira	0.946055023
Tanc2	0.945964569
Pcdhb3	0.945782105
Zfhx4	0.945442868
Arg1	0.945141704
Zfp462	0.944562275
Tmem132a	0.944452035
Lrrc61	0.944433229
Atcayos	0.9443352
Irs1	0.944212571
Gstk1	0.943924055
4930483K19Rik	0.94374795
Meox2	0.942613376
Wnt4	0.942587568
Slc16a13	0.94232698
Rfx2	0.940714687
Snora15	0.940018586
Mzf1	0.939917942
Zfp583	0.939582965
Zfp456	0.939159285
Zup1	0.938731047
Kif27	0.938670649
Kcnk2	0.938076785
Parp3	0.937895062
Rab29	0.937772934
Gm14403	0.937731491
Ccdc191	0.936636883
5730405O15Rik	0.935621624
4933439K11Rik	0.934421006
Ccin	0.934110057
Vsig10l	0.9337509
Acbd4	0.933727383
Dsg2	0.933016812
Tmem104	0.932741658
Zfp970	0.932379588
Sertad1	0.931609075
Gm9079	0.93149882
B3gnt8	0.930295439
Gnat2	0.930289917
Pax8	0.930205982
Dapk2	0.929919334
Duxbl3	0.929902074
Serpinb1b	0.929784566
Gm17484	0.929745907
Prm1	0.929680693
Castor2	0.929170341
Adgrg5	0.929095808
5730507C01Rik	0.928683147
Duxbl2	0.927902911
Kif21b	0.927831196
Lifr	0.927685117
Adcy6	0.927625479
Tdo2	0.926690231
E430016F16Rik	0.925624046
Nrg1	0.925525755
Gm2026	0.925507197
Gas2l1	0.925097217
Tmem30c	0.925072046
Lamb3	0.924791822
Zbtb7b	0.923936367
Plch2	0.923844681
Anxa1	0.92355699
Ezh1	0.923133692
Slc34a2	0.922913733
E330021D16Rik	0.92275115
Mill2	0.922410131
Mlycd	0.921389308
Cables1	0.91976298
Tnfrsf11a	0.919022519
A930001C03Rik	0.919005422
Kcnd3	0.918944274
Akr1b7	0.918836138
Stpg3	0.918798477
Rtn2	0.918312412
Pde7b	0.917273789
Trabd2b	0.917098066
Oxsm	0.91707538
Zfp939	0.916136624
Gm12026	0.915474461
Sirt7	0.915252968
Gm12618	0.914811192
Mfap1a	0.914513406
Golgb1	0.914178324
Hoxa2	0.914005629
Cpt1b	0.913923502
Kcng2	0.913826431
Topors	0.913171496
Lat	0.912749628
Gm3476	0.912133623
Stx2	0.912073611
Eif4e3	0.911405937
Gm6314	0.910943633
H2ac20	0.91029273
Efcab5	0.91002592
Tex45	0.910013426
Klhl41	0.909833128
Cldn20	0.909766233
Prss35	0.909566498
2610008E11Rik	0.909291464
Bach2	0.90892635
Snord70	0.908726134
Gm8273	0.908643629
Mospd4	0.908613293
Elovl6	0.908566047
Pcf11	0.908140825
H2bc11	0.908128713
Abracl	0.907921693
Acvr2b	0.907190503
S100pbp	0.906845075
Kcnj2	0.906681814
Ldlrad4	0.905748747
Sfrp1	0.905374941
Map3k13	0.905116605
Gm14326	0.905009831
Rhob	0.904855936
Fam187b	0.904808406
Klf6	0.904787708
Pcyt1b	0.903182103
Gm13056	0.901993875
Stradb	0.901153524
Zfp688	0.900851522
Gipr	0.900762267
Zfyve1	0.900358423
Slc25a35	0.900209439
Ethe1	0.900117655
Hebp2	0.900003803
Ptch1	0.899829819
Mir1906-2	0.899799236
Masp2	0.899658177
Xrn1	0.898983639
4930432K21Rik	0.898751989
Trim17	0.898459966
Kdm4d	0.897967164
B3galnt1	0.897418098
Slu7	0.897141144
1700030C10Rik	0.896990852
Tbccd1	0.896940336
Zscan29	0.896609948
Coro6	0.896546426
Napb	0.896359424
Snord14c	0.896183123
Col8a2	0.89614029
Xpa	0.895873936
Zfp182	0.895719151
D630029K05Rik	0.895410058
Gm9968	0.895164055
Myh15	0.89440935
Zfp260	0.89440533
Treml1	0.894167255
Wwp2	0.893871062
Nrde2	0.893586935
Cep350	0.892946261
Trim47	0.89267021
Unc45a	0.892602142
Dpysl2	0.891746614
Zfp976	0.891529336
Prox2	0.890934515
Mtnr1a	0.890715161
Lrrc23	0.890061499
Mapre3	0.890038385
Stxbp3	0.890001159
Fbxl20	0.889297076
Arhgef10l	0.888902915
Gon4l	0.888722341
Pld2	0.888675195
Ttll13	0.888605385
Fbxl2	0.888577797
D030029J20Rik	0.888390371
Hsd17b7	0.888287822
Btbd19	0.888197297
NA	0.887864398
Mslnl	0.887856974
Rbl2	0.887730226
Igf2r	0.887268387
Gm10863	0.887029599
Tcam1	0.886313255
Gnao1	0.88569259
Pcdhb20	0.885163266
Hs3st1	0.884839716
Scn3b	0.884336607
Adprm	0.884329311
B3galt4	0.884152096
Ttc21a	0.884022737
Rsph1	0.883225142
Mir3109	0.882365493
Dcun1d3	0.881992008
Cdon	0.881758769
4921507P07Rik	0.881636372
Tango2	0.881247935
Map3k12	0.881160938
Fah	0.88025556
Kcnj16	0.879674062
